"","X","Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Nacionality","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"2881",3850,1,1,3,9773,1,1,121,1,19,38,9,7,113,1,0,0,1,1,0,19,0,0,6,6,6,13.8333333333333,0,0,6,6,6,13.6666666666667,0,11.1,0.6,2.02,"Not Dropout"
"2882",3851,1,43,1,9991,0,1,120,1,37,19,9,9,107,0,0,0,0,1,0,47,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"2883",3852,4,39,1,9773,1,12,120,1,37,37,4,9,130,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74,"Dropout"
"2884",3853,1,43,1,9003,1,1,120,1,37,37,5,9,120,1,0,0,1,1,0,39,0,0,6,8,0,0,0,1,6,8,2,11,0,16.2,0.3,-0.92,"Dropout"
"2885",3855,1,39,1,9238,1,1,133.1,1,37,29,0,4,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11,0,0,6,12,0,0,0,7.6,2.6,0.32,"Dropout"
"2886",3856,1,1,4,9773,1,1,124,1,3,12,2,9,137,1,0,0,1,1,0,20,0,0,6,6,6,16.8333333333333,0,0,6,6,6,16.6666666666667,0,8.9,1.4,3.51,"Not Dropout"
"2887",3857,1,39,1,9254,1,1,150,1,37,37,9,9,115,0,0,0,1,1,0,36,0,0,6,8,6,13.5714285714286,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,"Not Dropout"
"2888",3859,1,1,1,9670,1,1,116,1,38,19,0,2,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"2889",3860,1,43,1,9991,0,1,133.1,1,37,19,3,10,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10,0,0,5,14,1,11,0,13.9,-0.3,0.79,"Dropout"
"2890",3861,1,39,1,9003,1,19,133.1,1,37,19,9,7,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11.75,0,12.4,0.5,1.79,"Dropout"
"2891",3862,1,18,1,9773,1,1,167,1,38,38,6,7,153,1,0,0,1,1,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"2892",3863,1,1,1,9773,1,1,140,1,19,38,9,9,132,0,0,0,1,1,1,18,0,0,6,6,5,12,0,0,6,6,6,12.8333333333333,0,12.7,3.7,-1.7,"Not Dropout"
"2893",3864,1,1,2,9238,1,1,124,1,38,19,9,7,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.8571428571429,0,7.6,2.6,0.32,"Not Dropout"
"2894",3865,1,43,1,9085,1,1,110,1,3,19,4,6,105,0,0,1,0,1,0,34,0,2,6,13,3,11.3333333333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,"Dropout"
"2895",3866,1,17,2,9773,1,1,150,1,1,1,4,5,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout"
"2896",3867,1,1,1,9500,1,1,123,1,37,37,7,7,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0,1,0,7,7,0,0,0,13.9,-0.3,0.79,"Dropout"
"2897",3868,1,17,1,9500,1,1,152,1,19,19,4,9,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,"Not Dropout"
"2898",3869,1,44,1,9003,1,39,130,1,1,19,3,10,130,1,0,0,1,1,0,19,0,0,6,9,6,12.1666666666667,0,0,6,14,4,13,0,12.4,0.5,1.79,"Not Dropout"
"2899",3871,1,17,1,9670,1,1,133.1,1,1,37,4,5,150,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.3333333333333,0,11.1,0.6,2.02,"Not Dropout"
"2900",3874,1,1,2,9070,1,1,128,1,19,19,3,3,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0,0,9.4,-0.8,-3.12,"Dropout"
"2901",3876,1,43,1,9500,1,19,133.1,1,34,34,0,0,110,1,0,0,1,1,0,27,0,0,7,7,0,0,6,0,7,7,0,0,6,7.6,2.6,0.32,"Dropout"
"2902",3877,1,17,1,9500,1,1,145,1,1,1,4,10,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.4428571428571,0,0,8,8,7,13.7714285714286,0,13.9,-0.3,0.79,"Dropout"
"2903",3878,1,18,2,9500,1,1,141,24,1,1,4,3,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,9.4,-0.8,-3.12,"Not Dropout"
"2904",3879,1,43,4,9500,1,6,118.9,1,38,37,5,9,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,"Not Dropout"
"2905",3880,2,39,1,9991,0,1,160,1,37,37,9,9,160,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.1666666666667,0,15.5,2.8,-4.06,"Not Dropout"
"2906",3881,1,17,5,9773,1,1,111,1,19,12,7,3,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.5714285714286,0,0,6,7,6,15.2857142857143,0,13.9,-0.3,0.79,"Not Dropout"
"2907",3882,1,1,2,9254,1,1,111,1,1,19,5,7,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.8333333333333,0,0,6,6,6,15,0,11.1,0.6,2.02,"Not Dropout"
"2908",3884,1,1,1,9238,1,1,133,1,37,37,9,9,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,"Not Dropout"
"2909",3885,1,7,1,9500,1,3,140,1,1,37,9,5,140,0,0,0,1,0,0,30,0,0,8,8,7,15.6757142857143,0,0,8,8,7,15.6757142857143,0,10.8,1.4,1.74,"Not Dropout"
"2910",3886,1,18,1,9238,1,1,122,1,38,38,9,7,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.8333333333333,0,0,6,8,6,12,0,11.1,0.6,2.02,"Not Dropout"
"2911",3887,1,1,1,9254,1,1,128,1,19,19,7,8,120,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15,0,12.4,0.5,1.79,"Not Dropout"
"2912",3888,1,1,1,9238,1,1,108,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,"Not Dropout"
"2913",3890,1,1,2,9556,1,1,130,1,1,38,3,8,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.2428571428571,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,"Not Dropout"
"2914",3891,1,18,1,9853,1,1,133.1,1,1,19,141,182,106,1,0,1,1,0,0,21,0,0,7,7,7,13,0,0,7,8,6,12.5,0,8.9,1.4,3.51,"Not Dropout"
"2915",3893,1,1,3,9147,1,1,143,1,1,1,5,7,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,"Not Dropout"
"2916",3894,4,39,1,9085,1,1,110,1,37,37,90,90,110,0,0,0,0,0,0,35,0,0,5,14,1,12,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,"Dropout"
"2917",3895,1,1,6,9500,1,1,120,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,"Not Dropout"
"2918",3898,1,17,1,9500,1,1,134,1,38,1,9,6,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,"Not Dropout"
"2919",3899,2,39,1,9254,1,1,130,1,37,37,4,7,120,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,"Not Dropout"
"2920",3900,2,7,1,9147,1,3,120,1,37,37,9,9,120,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,"Not Dropout"
"2921",3902,1,17,3,9254,1,1,127,1,37,37,9,6,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11,0,7.6,2.6,0.32,"Not Dropout"
"2922",3903,2,39,1,9147,1,1,140,1,37,37,6,10,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.8571428571429,0,10.8,1.4,1.74,"Not Dropout"
"2923",3905,1,18,6,9500,1,1,142,1,38,37,9,5,128,1,0,0,0,0,0,19,0,0,7,14,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,"Dropout"
"2924",3907,1,1,2,9500,1,1,124,1,37,37,9,9,116,1,0,0,1,0,1,21,0,0,8,8,7,13.9571428571429,0,0,8,8,7,13.9571428571429,0,12.7,3.7,-1.7,"Not Dropout"
"2925",3908,1,1,1,9238,1,1,157,1,3,38,1,5,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.6666666666667,0,9.4,-0.8,-3.12,"Not Dropout"
"2926",3910,1,39,1,9119,1,1,110,1,37,37,90,90,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,"Dropout"
"2927",3912,2,44,1,8014,0,39,160,1,37,19,9,10,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.7142857142857,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,"Not Dropout"
"2928",3913,1,1,4,9254,1,1,105,1,1,19,9,6,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,"Not Dropout"
"2929",3914,1,1,2,9670,1,1,130,1,26,30,0,5,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,"Not Dropout"
"2930",3915,2,43,1,9991,0,3,140,1,37,19,9,4,140,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.2222222222222,0,16.2,0.3,-0.92,"Dropout"
"2931",3916,1,1,1,9147,1,1,138,1,37,37,9,6,145,1,0,0,1,0,0,18,0,0,5,6,5,13,0,0,5,5,5,14,0,7.6,2.6,0.32,"Not Dropout"
"2932",3917,1,17,1,8014,0,1,120,1,38,37,6,6,113,0,0,0,1,0,1,24,0,0,6,11,4,12,0,0,6,7,6,13,0,10.8,1.4,1.74,"Not Dropout"
"2933",3919,1,1,1,9670,1,1,119,1,37,37,10,6,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13,0,0,5,7,3,13,1,7.6,2.6,0.32,"Not Dropout"
"2934",3920,1,17,1,9500,1,1,121,1,1,1,4,3,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,"Not Dropout"
"2935",3922,1,17,4,9500,1,1,132,1,38,19,5,7,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.58,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,"Not Dropout"
"2936",3924,4,39,1,8014,0,1,160,1,37,37,5,5,126,0,0,0,1,0,1,38,0,4,9,13,8,12.8888888888889,0,2,7,9,7,13,0,13.9,-0.3,0.79,"Not Dropout"
"2937",3926,1,43,1,9147,1,1,127,25,1,5,9,10,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Not Dropout"
"2938",3928,1,1,2,9773,1,1,130,1,38,37,5,3,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.1428571428571,0,0,6,6,5,12,0,13.9,-0.3,0.79,"Dropout"
"2939",3930,1,39,1,9003,1,1,140,1,19,19,9,6,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,"Not Dropout"
"2940",3931,1,1,1,9773,1,1,151,2,1,1,5,9,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.3333333333333,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Not Dropout"
"2941",3932,1,1,1,9130,1,1,132,1,3,1,4,9,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.8571428571429,0,13.9,-0.3,0.79,"Not Dropout"
"2942",3935,1,18,3,9670,1,1,119,1,38,38,9,9,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0,0,0,6,6,0,0,0,12.7,3.7,-1.7,"Dropout"
"2943",3936,1,1,1,9254,1,1,123,1,38,37,5,5,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,"Not Dropout"
"2944",3938,1,1,3,9254,1,1,121,1,19,19,9,9,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,"Not Dropout"
"2945",3939,1,1,2,9500,1,1,138,1,19,1,5,5,128,1,0,0,1,0,0,19,0,0,7,7,7,14.2085714285714,0,0,8,9,8,15.1277777777778,0,11.1,0.6,2.02,"Not Dropout"
"2946",3940,1,1,5,9500,1,1,118,1,3,1,5,10,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.3071428571429,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,"Not Dropout"
"2947",3944,5,39,1,9147,1,1,180,1,1,1,4,8,140.5,0,0,1,0,0,0,24,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"2948",3945,5,39,1,9003,1,1,180,1,1,1,4,8,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout"
"2949",3946,1,17,1,9773,1,1,115,1,37,37,9,8,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.8571428571429,0,0,6,7,6,14.2857142857143,0,13.9,-0.3,0.79,"Not Dropout"
"2950",3947,1,17,2,171,1,1,142,1,3,1,2,6,139.4,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Not Dropout"
"2951",3948,1,17,4,9556,1,1,135,1,38,37,3,7,129,1,0,0,1,0,0,21,0,0,7,0,0,0,0,0,7,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"2952",3950,1,43,1,9147,1,1,153,1,1,19,9,10,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,"Not Dropout"
"2953",3951,1,18,1,9085,1,1,153,1,37,37,9,9,138,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.3333333333333,0,8.9,1.4,3.51,"Dropout"
"2954",3954,1,1,1,9085,1,1,130,1,37,11,90,90,122.6,0,0,0,1,0,0,18,0,0,5,5,5,13,0,0,5,5,5,12.4,0,7.6,2.6,0.32,"Not Dropout"
"2955",3955,1,1,1,9773,1,1,125,1,3,2,2,1,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12,0,0,6,14,1,10,0,9.4,-0.8,-3.12,"Dropout"
"2956",3957,1,1,3,9147,1,1,133,1,38,19,9,10,125,1,0,0,1,0,0,18,0,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,"Not Dropout"
"2957",3958,1,17,1,9085,1,1,140,1,37,38,7,9,129.9,0,0,0,1,0,0,19,0,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,"Not Dropout"
"2958",3959,1,17,4,9500,1,1,133,1,19,19,3,10,131.1,1,0,0,1,0,0,18,0,0,7,7,7,13.9714285714286,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,"Not Dropout"
"2959",3960,1,1,1,9085,1,1,154,1,38,37,4,4,141.4,0,0,0,1,0,1,19,0,0,6,8,6,15,0,0,6,9,6,14.8571428571429,0,11.1,0.6,2.02,"Not Dropout"
"2960",3961,1,39,1,9085,1,1,133.1,1,37,37,9,9,120,0,0,0,0,0,0,32,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,"Dropout"
"2961",3962,1,42,1,9500,1,1,168,1,37,1,9,4,133.4,1,0,0,1,0,0,23,0,20,26,27,26,15.0777777777778,0,14,17,17,17,15.0235294117647,0,15.5,2.8,-4.06,"Not Dropout"
"2962",3963,1,17,3,9500,1,1,132,1,37,37,4,3,127.3,1,0,0,1,0,0,20,0,0,7,7,6,13.3833333333333,0,0,7,7,6,13.3833333333333,0,7.6,2.6,0.32,"Not Dropout"
"2963",3964,1,1,1,171,1,1,133.1,1,19,38,5,5,131.8,1,0,1,1,0,0,20,0,6,12,12,12,13.25,0,4,11,16,10,13.0909090909091,0,8.9,1.4,3.51,"Not Dropout"
"2964",3965,1,17,1,9238,1,1,120,1,19,19,4,5,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.7142857142857,0,0,6,13,2,10.6666666666667,0,16.2,0.3,-0.92,"Dropout"
"2965",3966,1,1,3,9500,1,1,150,1,19,19,5,5,132.8,1,0,0,1,0,1,18,0,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,"Not Dropout"
"2966",3967,1,44,1,9003,1,39,140,1,19,19,9,4,140,0,0,0,1,0,0,21,0,0,6,12,3,10.6666666666667,2,0,6,12,4,12,0,15.5,2.8,-4.06,"Dropout"
"2967",3968,1,1,1,9500,1,1,103,1,1,19,9,9,108.3,0,0,0,1,0,1,20,0,0,7,14,0,0,0,0,7,15,0,0,0,11.1,0.6,2.02,"Not Dropout"
"2968",3969,1,44,1,9085,1,39,150,1,3,19,2,4,150,1,0,0,1,0,0,22,0,1,6,9,6,13,0,1,6,18,3,12.6666666666667,0,12.4,0.5,1.79,"Not Dropout"
"2969",3970,1,44,1,9991,0,39,160,1,37,37,9,9,160,0,0,0,1,0,0,26,0,0,5,5,5,12,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,"Not Dropout"
"2970",3971,1,1,1,9070,1,1,131,1,37,37,3,3,131.7,1,0,0,1,0,0,20,0,0,6,6,6,12.1666666666667,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,"Not Dropout"
"2971",3972,1,1,1,9500,1,1,114,1,19,38,5,3,112.6,1,0,0,1,0,0,19,0,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,"Not Dropout"
"2972",3973,1,39,1,9991,0,1,120,1,37,37,9,9,111.1,0,0,0,1,0,0,31,0,0,5,8,4,11,0,0,5,6,5,11.2,0,7.6,2.6,0.32,"Not Dropout"
"2973",3974,1,43,3,9500,1,1,140,1,1,19,9,7,127.5,1,0,1,1,0,1,20,0,0,7,9,7,12.3277777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,"Not Dropout"
"2974",3975,1,43,1,9085,1,1,130,1,19,38,7,7,120.2,1,0,0,1,0,0,20,0,0,5,9,4,12,0,0,5,10,5,13.4285714285714,1,10.8,1.4,1.74,"Not Dropout"
"2975",3977,1,1,4,9500,1,1,130,1,19,19,9,7,119.9,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,"Not Dropout"
"2976",3978,1,17,2,9500,1,1,141,1,37,1,9,4,127.3,1,0,0,1,0,1,19,0,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,"Not Dropout"
"2977",3980,4,39,1,9773,1,38,133.1,1,19,19,7,9,133,0,0,0,1,0,0,40,0,0,6,8,5,13,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,"Not Dropout"
"2978",3981,1,17,6,9238,1,1,117,1,1,38,4,7,114.6,0,0,0,1,0,1,18,0,0,6,7,6,12.1428571428571,0,0,6,6,6,13.3333333333333,0,13.9,-0.3,0.79,"Not Dropout"
"2979",3982,1,1,2,9085,1,1,151,1,40,4,2,2,144.5,1,0,0,1,0,0,18,0,0,6,7,6,15.6666666666667,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Not Dropout"
"2980",3983,1,17,1,9500,1,1,131,1,1,19,4,3,125.4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.1666666666667,0,15.5,2.8,-4.06,"Not Dropout"
"2981",3984,1,17,1,9238,1,1,145,1,38,38,9,7,145,0,0,0,1,0,1,19,0,0,6,7,6,12.8333333333333,0,0,6,6,6,13.1666666666667,0,12.4,0.5,1.79,"Not Dropout"
"2982",3985,1,39,1,9003,1,1,135,1,38,38,9,6,138.1,0,0,1,0,0,0,28,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout"
"2983",3986,1,17,1,9070,1,1,119,1,37,38,9,8,124.6,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.6666666666667,0,7.6,2.6,0.32,"Not Dropout"
"2984",3987,1,1,2,9773,1,1,122,1,37,37,9,9,130.8,1,0,0,1,0,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13,0,9.4,-0.8,-3.12,"Not Dropout"
"2985",3989,1,1,1,9085,1,1,123,1,19,37,9,9,124.1,1,0,0,1,0,1,20,0,0,5,13,5,14,2,0,5,10,3,12,1,9.4,-0.8,-3.12,"Not Dropout"
"2986",3990,1,43,1,9238,1,1,130,1,38,19,9,4,118.4,0,0,1,1,0,0,28,0,15,16,16,13,12.0769230769231,0,13,13,13,11,12.0909090909091,0,16.2,0.3,-0.92,"Not Dropout"
"2987",3991,1,15,1,9853,1,1,133.1,41,43,1,153,135,128.2,0,0,0,1,0,0,23,1,11,16,17,16,14.625,0,6,10,12,9,14.8888888888889,0,8.9,1.4,3.51,"Not Dropout"
"2988",3992,1,1,1,9853,1,1,114,1,19,37,5,5,109.5,1,0,0,1,0,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,"Dropout"
"2989",3993,1,17,1,9238,1,1,137,1,38,19,152,171,131.1,1,0,0,1,0,1,18,0,0,6,8,6,12.8333333333333,0,0,6,6,6,12.1666666666667,0,8.9,1.4,3.51,"Not Dropout"
"2990",3994,1,1,3,9773,1,1,161,22,37,37,9,9,137.9,0,0,1,0,0,1,20,1,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,"Not Dropout"
"2991",3995,1,1,1,171,1,1,133.1,1,3,1,2,4,128.2,1,0,0,1,0,0,20,0,5,12,13,12,11.2307692307692,0,3,11,18,9,12.7777777777778,0,11.1,0.6,2.02,"Not Dropout"
"2992",3996,2,39,1,9991,0,1,133.1,1,37,37,9,9,126.5,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"2993",3997,1,1,1,9853,1,1,128,1,1,1,9,9,120,1,0,0,1,0,0,18,0,0,6,11,3,12,0,0,6,13,2,12,0,12.7,3.7,-1.7,"Dropout"
"2994",3998,4,39,2,9556,1,19,133.1,1,19,19,4,6,123,0,0,0,1,0,1,37,0,0,7,10,7,10.9857142857143,0,0,8,11,8,12.3,0,10.8,1.4,1.74,"Not Dropout"
"2995",3999,4,7,1,9500,1,40,130,1,19,19,4,6,130,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.1666666666667,0,12.4,0.5,1.79,"Dropout"
"2996",4000,1,17,6,9500,1,1,147,1,1,38,4,8,141.1,1,0,0,1,0,0,20,0,0,7,9,6,13,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,"Dropout"
"2997",4001,2,39,1,9119,1,1,140,1,34,34,9,9,140,0,0,0,0,1,0,34,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout"
"2998",4002,1,42,1,9119,1,1,140,1,3,3,3,2,133.6,1,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,"Dropout"
"2999",4004,1,1,1,9500,1,1,141,1,37,37,9,9,136.3,1,0,0,1,1,1,18,0,0,7,7,6,13.5166666666667,0,0,7,7,6,13.5166666666667,0,7.6,2.6,0.32,"Not Dropout"
"3000",4005,1,1,2,9070,1,1,128,1,37,37,9,9,123.5,1,0,0,1,1,1,21,0,0,6,6,6,13.1666666666667,0,0,6,8,6,13.2857142857143,0,8.9,1.4,3.51,"Not Dropout"
"3001",4006,2,39,1,9085,1,1,150,1,37,37,90,10,112,0,0,0,1,1,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3002",4008,1,39,1,9003,1,1,133.1,1,1,37,4,7,110,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0,0,16.2,0.3,-0.92,"Dropout"
"3003",4009,1,18,3,9853,1,1,128,1,38,37,5,9,116.8,1,0,0,0,1,0,19,0,0,6,10,4,12,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout"
"3004",4011,1,39,1,9556,1,19,133.1,1,37,37,9,10,100,0,0,0,1,1,0,31,0,0,7,7,0,0,0,0,7,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"3005",4012,1,5,1,9147,1,1,126,1,19,38,5,6,117.3,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,"Not Dropout"
"3006",4014,1,51,1,9500,1,1,129,1,37,38,3,3,137.8,1,0,0,1,0,1,20,0,2,7,7,7,16.1314285714286,0,0,8,9,8,15.5222222222222,0,11.1,0.6,2.02,"Not Dropout"
"3007",4015,1,17,1,9500,1,1,140,1,19,38,7,7,136.5,1,0,0,1,0,1,18,0,0,7,7,7,14.8385714285714,0,0,8,9,8,14.8,0,12.4,0.5,1.79,"Not Dropout"
"3008",4016,4,39,1,9991,0,1,133.1,1,37,37,5,5,138.7,0,0,0,1,0,0,31,0,0,5,7,3,10.3333333333333,0,0,5,6,3,12,0,10.8,1.4,1.74,"Dropout"
"3009",4017,1,17,1,9254,1,1,134,1,19,1,9,4,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12,0,0,6,11,4,11.25,0,7.6,2.6,0.32,"Dropout"
"3010",4018,4,39,1,8014,0,1,133.1,1,37,37,9,7,140,0,0,0,1,0,1,43,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout"
"3011",4019,1,17,2,9254,1,1,132,1,38,38,9,8,122.6,1,0,0,1,0,1,20,0,0,6,6,6,13.1666666666667,0,0,6,6,6,14,0,13.9,-0.3,0.79,"Not Dropout"
"3012",4020,1,1,2,9500,1,1,131,1,1,1,5,9,129.5,1,0,0,1,0,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,"Not Dropout"
"3013",4021,1,1,1,9670,1,1,133.1,1,3,1,1,7,155,0,0,0,1,0,0,22,0,0,5,6,3,11.3333333333333,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
